customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2228-BZDEE,0,0,No,No,0.880734693482843,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.4843733310673135,-0.5308647939584001,No
7734-DBOAI,0,0,Yes,Yes,-1.2774445836787656,No,No phone service,DSL,No,No,No,Yes,Yes,No,0,No,2,-0.8196545310008642,-0.9897167679141103,Yes
2789-CZANW,0,0,Yes,Yes,1.2879383306831464,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,2,No,0,1.5135084572323727,2.081746120626484,No
2091-RFFBA,0,1,No,No,-0.055833672077855064,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.30372024111143525,-0.02859328698826364,Yes
2114-MGINA,0,0,No,No,-0.748079855318371,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,3,0.8321716871642622,-0.5089453245718596,Yes
7596-LDUXP,0,0,No,No,-0.8295205827584317,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,1,Yes,1,0.677624566148813,-0.5751893604520292,No
3740-RLMVT,1,1,Yes,No,1.4100994218432374,Yes,No,DSL,Yes,Yes,No,Yes,No,No,1,Yes,0,-0.12668518193159078,0.8112115597498413,No
4489-SNOJF,0,0,Yes,Yes,0.10704778280226633,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,0,No,2,0.24888094010595296,0.12654269573943788,Yes
2192-OZITF,0,0,No,No,0.5142514200025698,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,2,No,3,0.2920876621102721,0.47113971144264605,No
5651-CPDND,1,0,No,No,-0.9109613101984924,Yes,No,DSL,No,No,No,No,No,No,0,No,3,-0.6235624849812617,-0.7901679227435894,No
2186-QZEYA,0,1,No,No,-0.13727439951791576,Yes,Yes,DSL,Yes,Yes,No,No,No,No,0,Yes,0,-0.20645143793956489,-0.2485384964217892,No
1131-ALZWV,0,0,No,No,-0.3408762181180675,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,0,-1.3348116010523623,-0.7402144894890662,No
7729-XBTWX,1,0,Yes,Yes,1.369379058123207,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,3,-1.4960059100684764,-0.4138505872936954,No
9134-WYRVP,1,0,No,No,0.758573602322752,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,1,No,3,0.7175076941527995,0.8764401922143202,No
3284-SVCRO,0,0,Yes,No,0.5142514200025698,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.304899255049372,-0.5124992365267771,No
9732-OUYRN,0,0,Yes,No,0.6771328748826912,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,-1.5209328650709681,-0.6018326631202614,No
0559-CKHUS,0,0,Yes,No,-0.13727439951791576,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,3,-1.502653098069141,-0.7770559742888007,No
2931-SVLTV,1,0,Yes,Yes,0.3106496014024181,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0,Yes,1,1.506861269231708,0.9655970269094238,No
6899-PPEEA,0,1,No,No,0.18848851024232702,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,2,1.0565142821866886,0.5732098287068595,Yes
7504-UWHNB,1,0,No,No,-0.30015585439803716,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,2,0.1657910900976468,-0.24394710706388348,No
2582-FFFZR,0,0,No,No,-0.4223169455581282,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,0,Yes,2,-0.47067716096597834,-0.533579894396008,No
8908-NMQTX,1,0,No,No,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,0,0.0278619390838584,1.0085971541651952,No
2187-LZGPL,0,0,No,No,-1.0331224013585834,No,No phone service,DSL,No,Yes,No,No,No,Yes,0,Yes,1,-0.8196545310008642,-0.8779340962389424,Yes
1431-AIDJQ,1,0,Yes,Yes,0.025607055362205634,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,2,No,1,0.576254949138679,0.14179582096209595,No
6288-LBEAR,0,0,No,No,-0.38159658183809786,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,0,Yes,3,0.47654712912871167,-0.2199306088840685,No
4597-NUCQV,1,1,No,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,Yes,2,1.2127232002023045,0.06985669635913941,Yes
9019-QVLZD,0,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,No,2,0.4915033021302069,-0.9723003919362849,Yes
8413-YNHNV,1,0,No,No,1.4915401492832983,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,No,3,0.8604222361670865,1.7836589961593694,No
5808-TOTXO,0,0,No,Yes,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,-1.4694171580658184,-0.9820791683091323,No
4369-NYSCF,1,0,No,No,0.9621754209229036,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,1,Yes,0,0.3652067301175816,0.8841660877684886,No
6333-YDVLT,1,0,No,No,1.3286586944031769,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1,Yes,1,1.503537675231376,2.144149282716867,No
5324-KTGCG,1,0,Yes,No,1.5729808767233588,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,-1.4594463760648215,-0.3276516668964736,No
5599-HVLTW,0,1,No,No,-0.748079855318371,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0,Yes,0,0.5180920541328647,-0.5402903865344857,No
7394-LWLYN,0,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.179085466098976,-0.9527649131778877,No
3707-LRWZD,0,0,No,No,-0.015113308357824713,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1,No,2,0.641065032145158,0.22071032555110176,Yes
6873-UDNLD,1,0,No,No,0.3106496014024181,Yes,No,DSL,Yes,No,Yes,No,No,Yes,0,No,2,0.08934842809000525,0.19826108046941818,No
2700-LUEVA,1,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,1,-1.462769970065154,-0.9982594009982908,No
1455-ESIQH,1,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,2,0.8089065291619363,-0.9680842603624389,Yes
0958-YHXGP,0,0,No,No,-1.0331224013585834,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,3,0.17077648109814536,-0.7878722280646365,No
1101-SSWAG,0,0,Yes,No,-0.7073594915983407,Yes,Yes,DSL,No,No,No,No,No,No,0,Yes,2,-0.45405919096431707,-0.6934617843926986,No
2979-SXESE,0,0,Yes,Yes,-0.62591876415828,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,0,No,2,0.9850570111795457,-0.29787385803197886,Yes
4013-TLDHQ,1,0,No,No,-0.5444780367182193,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,0,Yes,2,0.44829658012588774,-0.34919587849895467,Yes
5743-KHMNA,1,0,No,No,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.303237458049206,-0.16944739993440247,No
4194-FJARJ,0,0,Yes,Yes,0.880734693482843,Yes,Yes,DSL,Yes,No,No,Yes,No,No,2,No,0,-0.1582593249347472,0.4379625085343171,No
5325-UWTWJ,1,0,Yes,No,-0.055833672077855064,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,0,Yes,1,0.8570986421667539,0.2860051799774736,No
3969-GYXEL,0,0,No,No,-0.8702409464784621,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,No,2,0.3868100911197414,-0.6371510427964597,No
9208-OLGAQ,0,1,No,No,-0.5851984004382496,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,0,Yes,2,0.6709773781481484,-0.37007787048250695,No
3244-CQPHU,0,1,No,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,2,Yes,0,1.506861269231708,2.412591042243272,No
2674-MLXMN,0,1,No,No,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,Yes,1,1.1595456961969886,2.061371830350777,No
9708-HPXWZ,1,1,No,No,-1.1145631287986442,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,0,No,1,-0.6435040489832552,-0.9126123302835097,No
6992-TKNYO,1,0,Yes,No,0.22920887396235737,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,1,No,1,0.14086413509515497,0.17108800210604297,No
4468-YDOVK,1,0,No,Yes,-1.1145631287986442,Yes,No,DSL,No,No,No,Yes,No,No,0,Yes,0,-0.5354872439724572,-0.9035840694787814,No
3754-DXMRT,1,1,No,No,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,0,Yes,2,-0.6850489739874083,-0.9665170072643074,Yes
5792-JALQC,0,1,No,No,0.7992939660427822,Yes,Yes,DSL,Yes,No,Yes,No,No,No,2,No,0,-0.16324471593524553,0.3626019159002289,No
7130-VTEWQ,0,1,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.3652067301175816,-0.7397730097431138,Yes
2200-DSAAL,0,0,No,No,1.4508197855632678,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,2,Yes,2,0.5280628361338618,1.345755236149104,No
4302-ZYFEL,1,0,Yes,Yes,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,1,-1.4694171580658184,-0.3879798741808801,No
9351-LZYGF,0,0,Yes,No,0.3920903288424788,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0,Yes,1,0.05445069108651675,0.19684834528237033,No
4366-CTOUZ,0,0,No,No,0.7178532386027215,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,2,Yes,3,1.1778254631988159,1.2169535202674682,No
6121-VZNQB,0,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,3,-1.517609271070636,-0.9989878425791124,Yes
7903-CMPEY,1,1,Yes,No,-1.2774445836787656,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0,Yes,2,0.5164302571326987,-0.9719692821268205,Yes
1518-OMDIK,1,0,Yes,No,0.025607055362205634,Yes,No,DSL,No,No,No,No,No,No,0,Yes,1,-0.6717545979860794,-0.36171182929670753,No
6671-NGWON,0,0,No,No,-1.0331224013585834,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.4760643460664828,-0.9409332559863613,No
0595-ITUDF,1,0,Yes,Yes,1.2879383306831464,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0,Yes,2,0.898643567170907,1.6240199200229524,No
6996-KNSML,0,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,Yes,No,No,No,0,Yes,2,0.33695618111475767,-0.974353272754964,Yes
1955-IBMMB,1,0,No,No,1.0843365120829946,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,0,-1.481049737066981,-0.48104380462766283,No
0096-BXERS,0,0,Yes,No,-1.0738427650786138,Yes,Yes,DSL,No,No,No,No,No,No,0,No,2,-0.47898614596680894,-0.8685526516374522,No
3806-YAZOV,0,0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.5275800530716328,-0.9826972399534659,No
7998-ZLXWN,0,0,Yes,No,-0.7073594915983407,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,1,-1.4727407520661506,-0.8613786057657244,No
6253-WRFHY,1,0,Yes,Yes,-0.7888002190384014,Yes,No,DSL,No,No,No,No,Yes,Yes,1,Yes,2,-0.00038860991896550476,-0.6200878506153965,No
9133-AYJZG,0,0,No,No,-0.38159658183809786,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,Yes,1,1.1279715531938321,-0.014488009105081983,No
2675-OTVVJ,1,1,Yes,No,-0.055833672077855064,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,0,No,2,0.8205391081630994,0.2321005029966758,No
8680-CGLTP,1,0,No,No,-0.13727439951791576,Yes,No,DSL,Yes,Yes,No,Yes,No,No,1,Yes,2,-0.19980424993890028,-0.2585821606422081,No
8430-TWCBX,0,0,Yes,No,0.6771328748826912,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,-1.46443176706532,-0.5517909339165478,No
5018-GWURO,0,0,Yes,No,0.9621754209229036,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0,Yes,0,0.6925807391503077,1.1570667927290144,No
6741-QRLUP,0,0,No,No,1.247217966963116,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2,Yes,1,0.5164302571326987,1.1979257432169166,No
4737-HOBAX,1,0,Yes,No,1.247217966963116,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,2,No,1,0.4998122871310375,1.2150110093852773,No
0537-QYZZN,1,1,Yes,Yes,-0.3408762181180675,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0,Yes,2,0.5014740841312035,-0.187261107683585,No
3340-QBBFM,1,1,Yes,No,0.14776814652229667,Yes,No,DSL,No,No,Yes,Yes,No,No,1,No,1,-0.3543513709543497,-0.127617194005405,No
1704-NRWYE,0,1,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,Yes,2,0.534710024134526,-0.6755818546816231,Yes
2592-SEIFQ,1,0,No,No,-1.1960038562387048,No,No phone service,DSL,No,No,No,No,No,No,0,No,2,-1.329826210051864,-0.9778630367352863,Yes
8200-KLNYW,0,0,Yes,No,-0.46303730927815856,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,1,No,3,0.5363718211346925,-0.2503044154055991,No
3372-CDXFJ,1,0,Yes,Yes,-0.7888002190384014,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,0,-1.3381351950526947,-0.8557276650175327,No
4781-ZXYGU,1,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,0,-1.4827115340671475,-0.9985242888458623,No
7632-YUTXB,0,0,Yes,Yes,-0.30015585439803716,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.4860351280674797,-0.7778064898569199,No
2718-YSKCS,1,0,Yes,Yes,1.5729808767233588,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,0,-1.5009913010689746,-0.39488903220503635,No
9896-UYMIE,1,0,No,No,1.369379058123207,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,0,1.6464522172456624,2.2523338944625215,No
0853-NWIFK,0,0,No,No,0.5142514200025698,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,Yes,2,1.1811490571991479,0.972153001136818,No
8212-CRQXP,0,0,Yes,No,-0.4223169455581282,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,Yes,1,0.5064594751317021,-0.2540569932461952,No
6980-CDGFC,0,0,Yes,No,1.4100994218432374,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,0,-1.4594463760648215,-0.42139989094948277,No
7691-XVTZH,0,0,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,2,Yes,0,0.8371570781647607,1.6301123405170967,No
2520-SGTTA,0,0,Yes,Yes,-1.318164947398796,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.4876969250676457,-0.3904631977518628,No
7481-ATQQS,0,1,No,No,0.6771328748826912,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0,Yes,1,0.8670694241677506,0.9862362050327024,Yes
2277-VWCNI,0,1,No,No,-1.1552834925186746,Yes,Yes,DSL,No,No,No,No,No,No,0,No,3,-0.532163649972125,-0.9280199734172513,No
1088-CNNKB,1,0,Yes,No,1.247217966963116,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,1,No,1,0.5064594751317021,1.217726109822885,No
8642-GVWRF,0,0,Yes,No,-1.2367242199587352,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,0,No,0,0.4964886931307054,-0.9345759476446456,Yes
1930-BZLHI,1,0,No,No,-0.46303730927815856,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,-1.4760643460664828,-0.8208066171126914,No
3400-ESFUW,1,0,Yes,Yes,0.9214550572028734,Yes,No,DSL,Yes,Yes,No,Yes,No,No,2,No,0,-0.23968737794288733,0.3375037923428304,Yes
5868-YTYKS,1,0,No,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,3,-1.479387940066815,-0.998480140871267,No
3525-DVKFN,0,0,No,No,-0.62591876415828,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.5076384890696393,-0.8493482826885194,No
1482-OXZSY,1,0,No,No,-0.0965540357978854,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0,Yes,0,1.1844726511994805,0.2888747983261647,No
0377-JBKKT,1,0,Yes,Yes,-0.4223169455581282,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0,Yes,3,-0.22639300194155818,-0.4459461648244407,No
5778-BVOFB,0,0,No,No,-0.9516816739185228,Yes,No,DSL,No,No,No,Yes,Yes,No,0,Yes,0,-0.17487729493640844,-0.7734137663846927,No
3373-YZZYM,1,0,Yes,Yes,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.5142856770703037,-0.9989436946045173,No
2057-ZBLPD,0,0,Yes,No,-0.46303730927815856,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0,Yes,2,0.722493085153298,-0.20891568922255413,Yes
0228-MAUWC,1,0,No,No,-0.5444780367182193,Yes,Yes,DSL,No,No,Yes,Yes,No,No,0,No,2,-0.1732154979362424,-0.5021023885095962,No
5502-RLUYV,0,0,Yes,Yes,1.4915401492832983,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,2,1.302460238211275,2.280235414406719,Yes
0023-HGHWL,1,1,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,0,Yes,2,-1.3181936310507012,-0.9963389641033976,Yes
7663-YJHSN,0,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,2,Yes,0,1.302460238211275,2.3287981864614915,No
4915-BFSXL,1,0,Yes,Yes,1.5322605130033284,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,2,No,1,0.13920233809498894,1.13759753593251,No
3086-RUCRN,0,0,No,No,1.369379058123207,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,0,Yes,0,1.2742096892084507,1.9041388188298012,No
5215-LNLDJ,0,0,Yes,Yes,-1.0331224013585834,No,No phone service,DSL,No,No,No,No,No,No,0,Yes,2,-1.33148800705203,-0.9416175495925876,No
7576-JMYWV,0,1,Yes,Yes,0.5549717837226001,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0,Yes,2,1.5101848632320405,1.1876613391235213,No
9039-RBEEE,1,0,No,No,0.26992923768238775,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,0,Yes,1,-0.5255164619714603,-0.17706292555208275,Yes
0257-KXZGU,0,0,Yes,Yes,-0.015113308357824713,Yes,Yes,DSL,No,Yes,Yes,No,No,No,0,No,0,-0.07683127192660708,-0.10435121139370927,No
1307-ATKGB,1,0,No,No,-0.3408762181180675,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,0,Yes,2,0.8238627021634315,-0.04183767936683804,No
8417-FMLZI,1,0,Yes,Yes,-1.0738427650786138,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,0,Yes,1,0.6244470621434968,-0.7965914530471979,Yes
3714-XPXBW,0,0,No,No,0.18848851024232702,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,0,Yes,1,0.46989994112804756,0.30684302398643054,No
1850-AKQEP,1,0,No,Yes,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.4760643460664828,-0.9285276751250967,No
2824-DXNKN,0,0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,2,Yes,0,0.2222921881032951,1.2113908754684672,No
5227-JSCFE,1,1,Yes,No,1.5729808767233588,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,2,No,1,-0.6119299059800988,0.4730380743502418,No
0848-ZGQIJ,0,0,Yes,No,-0.6666391278783103,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0,Yes,0,0.9933659961803764,-0.36235197492833854,No
3621-CHYVB,0,0,Yes,No,1.002895784642934,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,0,Yes,0,-0.49394231896830415,0.2209531394113757,No
8042-RNLKO,1,0,No,No,1.369379058123207,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,0,-1.3065610520495383,-0.2572797953916483,No
1792-UXAFY,0,1,No,No,-0.62591876415828,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,0,Yes,2,0.8105683261621028,-0.3465690740105374,Yes
5372-FBKBN,0,0,No,Yes,-0.46303730927815856,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.462769970065154,-0.8077829646070933,No
0420-TXVSG,1,0,Yes,No,1.369379058123207,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,2,Yes,1,0.04447990908551963,0.9476508752364553,No
6217-TOWGS,0,0,Yes,No,-0.62591876415828,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,0,Yes,0,0.35357415111641893,-0.42354106771735234,No
0515-YPMCW,1,0,No,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,3,0.18905624809997262,-0.9763178576244527,Yes
0378-XSZPU,1,0,Yes,No,1.0436161483629645,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1,No,1,-0.14828854293375057,0.5659254128986436,Yes
1045-LTCYT,0,0,Yes,Yes,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,1,-1.4527991880641573,-0.9457233112299457,No
1544-JJMYL,1,0,No,No,-0.21871512695797646,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,1,No,1,0.15249671409631763,-0.15655619135259002,No
4636-JGAAI,1,0,Yes,No,0.06632741908223598,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0,No,3,0.8005975441611056,0.3171295020671234,No
6874-SGLHU,1,0,No,No,-0.0965540357978854,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,Yes,0,1.071470455188184,0.3264226507194232,No
5951-AOFIH,1,0,No,No,0.025607055362205634,Yes,No,DSL,No,Yes,Yes,No,Yes,No,0,Yes,1,0.05445069108651675,-0.01612148416510608,No
4729-XKASR,1,0,No,Yes,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,0,No,2,-1.329826210051864,-0.9964934820144808,Yes
3059-NGMXB,1,0,Yes,Yes,-0.748079855318371,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,0,No,3,0.14751132309581955,-0.5903762637127945,No
8652-YHIYU,0,0,No,Yes,-0.6666391278783103,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,1,Yes,1,0.4898415051300408,-0.4493014108936795,No
5278-PNYOX,0,0,No,No,0.6771328748826912,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,2,No,1,1.1927816362003112,1.163666914931004,No
5449-FIBXJ,1,0,Yes,Yes,-0.5444780367182193,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,No,2,1.2808568772091153,-0.1188538210482482,Yes
3486-HOOGQ,0,0,Yes,Yes,1.5322605130033284,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,2,No,0,0.4964886931307054,1.5281305192020738,No
5061-PBXFW,0,0,Yes,Yes,-0.015113308357824713,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0,No,0,-0.11172900893009581,-0.18421489743651284,No
8630-FJLIB,0,0,No,No,-0.5851984004382496,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.16745288709781284,-0.46808637408395753,No
3891-NLXJB,1,0,No,No,0.18848851024232702,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,2,Yes,3,-0.8046983579993692,-0.39338800106879795,No
4749-OJKQU,0,0,No,No,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.36188313611724954,-0.8739387045380724,No
0577-WHMEV,0,0,Yes,No,-0.6666391278783103,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0,No,2,0.8620840331672525,-0.40042960301673997,No
5453-AXEPF,1,0,Yes,No,-0.62591876415828,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0,Yes,0,0.5230774451333633,-0.4172058333629342,No
3639-XJHKQ,0,0,No,Yes,-0.5444780367182193,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0,Yes,2,-0.1383177609327537,-0.43446769142967623,No
3716-LRGXK,1,0,Yes,No,1.125056875803025,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,2,No,1,1.2093996062019723,1.6712141048652724,No
2263-SFSQZ,1,0,Yes,Yes,0.758573602322752,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,3,-1.3231790220511994,-0.4678214862363861,No
9950-MTGYX,1,0,Yes,Yes,-0.1779947632379461,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,1,-1.477726143066649,-0.7920000636892921,No
3397-AVTKU,1,0,No,No,0.43281069256250915,Yes,No,DSL,No,Yes,No,No,No,Yes,2,Yes,2,-0.1582593249347472,0.11771310082038829,No
4825-FUREZ,1,0,Yes,No,0.3920903288424788,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,2,-1.479387940066815,-0.6385637779835077,No
9837-BMCLM,1,0,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,No,No,No,Yes,No,0,Yes,2,0.45660556512671835,-0.900559933219007,Yes
2672-OJQZP,0,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,0,No,3,-0.6651074099854147,-0.9876638870954313,No
0137-UDEUO,0,0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.4926823160681442,-0.9792757719223342,Yes
3134-DSHVC,0,0,No,No,1.247217966963116,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,2,No,1,1.1047063951915064,1.7378996204913946,No
